PERMIT_NUMBER,NAME,LOCATION_NAME,ADDRESS,LATITUDE,LONGITUDE,CITY_NAME,ZIP_CODE,CURRENT_GRADE,CURRENT_DEMERITS,SEARCH_TEXT
PR0011836,Subway #12778,Subway,2003 S Decatur Blvd,36.1498952,-115.2079328,Las Vegas,89102-8945,A,0,Subway #12778 Subway 12778
PR0011837,Subway #10238,FIVE RIVERS VENTURE INC,6621 W Cheyenne Ave,36.2179656,-115.2404192,Las Vegas,89108-4930,A,0,Subway #10238 Subway 10238
PR0011838,SUBWAY,SUBWAY,1500 N Green Valley Pkwy 220,36.0294451,-115.0862422,Henderson,89074-6175,A,0,SUBWAY SUBWAY
PR0011839,McMullan's Irish Pub Restaurant,McMullan's Irish Pub,4650 W Tropicana Ave,36.1016609,-115.2042887,Las Vegas,89103-5249,A,9,McMullan's Irish Pub Restaurant McMullans Irish Pub Restaurant
PR0011840,McMullan's Irish Pub Bar,McMullan's Irish Pub,4650 W Tropicana Ave,36.1016609,-115.2042887,Las Vegas,89103-5249,A,3,McMullan's Irish Pub Bar McMullans Irish Pub Bar
PR0011841,McMullian's Irish Pub VIP Bar,McMullan's Irish Pub,4650 W Tropicana Ave,36.1016609,-115.2042887,Las Vegas,89103-5249,A,0,McMullian's Irish Pub VIP Bar McMullians Irish Pub VIP Bar
PR0011843,Ogden Mart Deli,Ogden Mart,823 E Ogden Ave,36.168946,-115.136096,Las Vegas,89101-4232,A,3,Ogden Mart Deli Ogden Mart Deli
PR0011845,Tofu Hut,Tofu Hut,3920 Spring Mountain Rd,36.126579,-115.193423,Las Vegas,89102-8646,A,3,Tofu Hut Tofu Hut
PR0011846,Tofu Hut - BBQ Stations,Tofu Hut,3920 Spring Mountain Rd,36.126579,-115.193423,Las Vegas,89102-8646,A,3,Tofu Hut - BBQ Stations Tofu Hut  BBQ Stations
PR0011850,SAPPHIRE BAR 1,SAPPHIRE GENTLEMANS CLUB,3025 S Industrial Rd,36.135076,-115.17135,Las Vegas,89109-1108,A,6,SAPPHIRE BAR 1 SAPPHIRE BAR 1
PR0011851,SAPPHIRE BAR 2,SAPPHIRE GENTLEMANS CLUB,3025 S Industrial Rd,36.135076,-115.17135,Las Vegas,89109-1108,A,0,SAPPHIRE BAR 2 SAPPHIRE BAR 2
PR0011852,SAPPHIRE BAR 3,SAPPHIRE GENTLEMANS CLUB,3025 S Industrial Rd,36.135076,-115.17135,Las Vegas,89109-1108,A,6,SAPPHIRE BAR 3 SAPPHIRE BAR 3
PR0011853,SAPPHIRE SNACK BAR,SAPPHIRE GENTLEMANS CLUB,3025 S Industrial Rd,36.135076,-115.17135,Las Vegas,89109-1108,A,6,SAPPHIRE SNACK BAR SAPPHIRE SNACK BAR
PR0011856,E & J Ice Cream #3,EVARISTO PENA,1100 SEARLES Ave,36.1846745,-115.1299945,Las Vegas,89101,A,1,E & J Ice Cream #3 E  J Ice Cream 3
PR0011857,E & J ICE CREAM #4,EVARISTO PENA,1100 SEARLES Ave,36.1846745,-115.1299945,Las Vegas,89101,A,3,E & J ICE CREAM #4 E  J ICE CREAM 4
PR0011858,E & J ICE CREAM TRUCK #1,EVARISTO PENA,1100 SEARLES Ave,36.1846745,-115.1299945,Las Vegas,89101,A,0,E & J ICE CREAM TRUCK #1 E  J ICE CREAM TRUCK 1
PR0011859,Rum Runner Boulder Bar,Rum Runner Boulder,6658 Boulder Hwy,36.078886,-115.027103,Las Vegas,89122-7723,A,0,Rum Runner Boulder Bar Rum Runner Boulder Bar
PR0011860,Rum Runner Boulder Cafe,Rum Runner Boulder,6658 Boulder Hwy,36.078886,-115.027103,Las Vegas,89122-7723,A,6,Rum Runner Boulder Cafe Rum Runner Boulder Cafe
PR0011861,Southern Nevada Science Center Phase II Catering,SO NEVADA SCIENCE CENTER PHASE II,755 E Flamingo Rd,36.1141221,-115.1483171,Las Vegas,89119-7363,A,0,Southern Nevada Science Center Phase II Catering Southern Nevada Science Center Phase II Catering
PR0011862,Kid's Choice Ice Cream,Kid's Choice Ice Cream,6947 Pinebrook Ct,36.112276,-115.243867,Las Vegas,89147-4545,A,0,Kid's Choice Ice Cream Kids Choice Ice Cream
PR0011863,Palms Pool East Bar,Palms Casino Resort,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,3,Palms Pool East Bar Palms Pool East Bar
PR0011864,Palms Pool Main Bar,Palms Casino Resort,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Palms Pool Main Bar Palms Pool Main Bar
PR0011866,Palms Pearl - Floor Level - Service Bar (CV Bar 1),Palms Casino Resort,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Palms Pearl - Floor Level - Service Bar (CV Bar 1) Palms Pearl  Floor Level  Service Bar CV Bar 1
PR0011867,Little Buddha Restaurant,Palms Hotel - Little Buddha,4321 W Flamingo Rd,36.115292,-115.197979,Las Vegas,89103-3903,A,7,Little Buddha Restaurant Little Buddha Restaurant
PR0011868,Little Buddha Mezzanine Prep Kitchen,Palms Hotel - Little Buddha,4321 W Flamingo Rd,36.115292,-115.197979,Las Vegas,89103-3903,A,5,Little Buddha Mezzanine Prep Kitchen Little Buddha Mezzanine Prep Kitchen
PR0011870,Little Buddha Sushi Bar,Palms Hotel - Little Buddha,4321 W Flamingo Rd,36.115292,-115.197979,Las Vegas,89103-3903,A,3,Little Buddha Sushi Bar Little Buddha Sushi Bar
PR0011871,Little Buddah Bar,Palms Hotel - Little Buddha,4321 W Flamingo Rd,36.115292,-115.197979,Las Vegas,89103-3903,A,3,Little Buddah Bar Little Buddah Bar
PR0011872,Ghost Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,3,Ghost Bar Ghost Bar
PR0011873,Ghost Bar Kitchen,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Ghost Bar Kitchen Ghost Bar Kitchen
PR0011874,Nine Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Nine Bar Nine Bar
PR0011875,Nine Restaurant,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,9,Nine Restaurant Nine Restaurant
PR0011876,Nine Champagne Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Nine Champagne Bar Nine Champagne Bar
PR0011877,Rain Bar #1 - 1St Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Rain Bar #1 - 1St Floor Rain Bar 1  1St Floor
PR0011878,Rain Bar #2 - 1St Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Rain Bar #2 - 1St Floor Rain Bar 2  1St Floor
PR0011879,Rain Bar #3 - 1St Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Rain Bar #3 - 1St Floor Rain Bar 3  1St Floor
PR0011880,Rain Bar #4 - 1St Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Rain Bar #4 - 1St Floor Rain Bar 4  1St Floor
PR0011881,Rain Bar #5- 2nd Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Rain Bar #5- 2nd Floor Rain Bar 5 2nd Floor
PR0011882,Rain Bar #6- 2nd Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Rain Bar #6- 2nd Floor Rain Bar 6 2nd Floor
PR0011883,Rain Grill,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,3,Rain Grill Rain Grill
PR0011884,Nine Service Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Nine Service Bar Nine Service Bar
PR0011885,Nine Prep Kitchen,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,8,Nine Prep Kitchen Nine Prep Kitchen
PR0011886,Nine Pantry,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,6,Nine Pantry Nine Pantry
PR0011889,Nove Prep Kitchen,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,6,Nove Prep Kitchen Nove Prep Kitchen
PR0011890,Nove Dishroom,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Nove Dishroom Nove Dishroom
PR0011891,Nove Cold Prep Kitchen,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,3,Nove Cold Prep Kitchen Nove Cold Prep Kitchen
PR0011892,Nove Pasta Kitchen,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Nove Pasta Kitchen Nove Pasta Kitchen
PR0011893,Nove Restaurant,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,3,Nove Restaurant Nove Restaurant
PR0011894,Nove Service Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Nove Service Bar Nove Service Bar
PR0011895,Nove Main Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,3,Nove Main Bar Nove Main Bar
PR0011896,Playboy Club - Dishwashing,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Playboy Club - Dishwashing Playboy Club  Dishwashing
PR0011897,Playboy Club - Restaurant,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Playboy Club - Restaurant Playboy Club  Restaurant
PR0011898,Playboy Club - Pasta Prep Kitchen,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Playboy Club - Pasta Prep Kitchen Playboy Club  Pasta Prep Kitchen
PR0011899,Nove Mezz Bar 1,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Nove Mezz Bar 1 Nove Mezz Bar 1
PR0011900,Playboy Club - Diamond Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Playboy Club - Diamond Bar Playboy Club  Diamond Bar
PR0011901,Playboy Club - Bunny Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Playboy Club - Bunny Bar Playboy Club  Bunny Bar
PR0011902,Moon Restaurant - 29th Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Moon Restaurant - 29th Floor Moon Restaurant  29th Floor
PR0011903,Moon Dishwashing - 29th Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Moon Dishwashing - 29th Floor Moon Dishwashing  29th Floor
PR0011904,Moon Bar #1 - VIP Lower Lounge,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Moon Bar #1 - VIP Lower Lounge Moon Bar 1  VIP Lower Lounge
PR0011905,Hex Bar #2 - 29th Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Hex Bar #2 - 29th Floor Hex Bar 2  29th Floor
PR0011906,Moon Bar #3 - 29th Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Moon Bar #3 - 29th Floor Moon Bar 3  29th Floor
PR0011907,Moon Mez Bar - Upper Mez - 29th Floor,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Moon Mez Bar - Upper Mez - 29th Floor Moon Mez Bar  Upper Mez  29th Floor
PR0011908,Playboy Club - Lounge Bar,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Playboy Club - Lounge Bar Playboy Club  Lounge Bar
PR0011909,Nine's Port Bar #1 VIP Pool,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Nine's Port Bar #1 VIP Pool Nines Port Bar 1 VIP Pool
PR0011910,Ghost Bar Portable VIP,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Ghost Bar Portable VIP Ghost Bar Portable VIP
PR0011911,Ghost Bar Portable North,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Ghost Bar Portable North Ghost Bar Portable North
PR0011912,Ghost Bar Portable South,Palms Hotel - Nine Group,4321 W Flamingo Rd,36.1144832,-115.1948136,Las Vegas,89103-3903,A,0,Ghost Bar Portable South Ghost Bar Portable South
PR0011913,FIVE STAR FOOD & TAVERN RESTAURANT,FIVE STAR FOOD & TAVERN,2801 N Green Valley Pkwy A,36.0709471,-115.0824994,Henderson,89014-0421,A,10,FIVE STAR FOOD & TAVERN RESTAURANT FIVE STAR FOOD  TAVERN RESTAURANT
PR0011914,FIVE STAR FOOD & TAVERN BAR,FIVE STAR FOOD & TAVERN,2801 N Green Valley Pkwy A,36.0709471,-115.0824994,Henderson,89014-0421,A,6,FIVE STAR FOOD & TAVERN BAR FIVE STAR FOOD  TAVERN BAR
PR0011915,Brando's Pizzeria Bar,Brandos Pizzeria & Bar,2973 Industrial Rd,36.135322,-115.170829,Las Vegas,89109-1134,A,3,Brando's Pizzeria Bar Brandos Pizzeria Bar
PR0011916,Brando's Pizzeria Restaurant,Brandos Pizzeria & Bar,2973 Industrial Rd,36.135322,-115.170829,Las Vegas,89109-1134,A,3,Brando's Pizzeria Restaurant Brandos Pizzeria Restaurant
PR0011917,Brando's Sports Bar,Brando's,3725 Blue Diamond Rd,36.038423,-115.194238,Las Vegas,89139-7854,A,0,Brando's Sports Bar Brandos Sports Bar
PR0011918,Brando's Kitchen,Brando's,3725 Blue Diamond Rd,36.038423,-115.194238,Las Vegas,89139-7854,A,3,Brando's Kitchen Brandos Kitchen
PR0011921,Kids R Kids #3 Kitchen,Kids R Kids #3,1640 Patrick Ln,36.078724,-115.054725,Henderson,89014-0800,A,0,Kids R Kids #3 Kitchen Kids R Kids 3 Kitchen
PR0011926,Odyssey Pizza,Odyssey Pizza,1930 Fremont St,36.161493,-115.122979,Las Vegas,89101-5136,A,8,Odyssey Pizza Odyssey Pizza
PR0011927,Cascata Golf Club Restaurant,Cascata Golf Club,1 Cascata Way,35.9785911,-114.8324851,Boulder City,89005,A,9,Cascata Golf Club Restaurant Cascata Golf Club Restaurant
PR0011928,Cascata Golf Club Bar,Cascata Golf Club,1 Cascata Way,35.9785911,-114.8324851,Boulder City,89005,A,8,Cascata Golf Club Bar Cascata Golf Club Bar
PR0011929,Cascata Golf Club Bar B Que,Cascata Golf Club,1 Cascata Way,35.9785911,-114.8324851,Boulder City,89005,A,3,Cascata Golf Club Bar B Que Cascata Golf Club Bar B Que
PR0011930,Cascata Golf Club Portable Bars,Cascata Golf Club,1 Cascata Way,35.9785911,-114.8324851,Boulder City,89005,A,0,Cascata Golf Club Portable Bars Cascata Golf Club Portable Bars
PR0011931,Cascata Golf Course Cart #1,Cascata Golf Club,1 Cascata Way,35.9785911,-114.8324851,Boulder City,89005,A,0,Cascata Golf Course Cart #1 Cascata Golf Course Cart 1
PR0011932,Cascata Golf Course Cart #2,Cascata Golf Club,1 Cascata Way,35.9785911,-114.8324851,Boulder City,89005,A,0,Cascata Golf Course Cart #2 Cascata Golf Course Cart 2
PR0011933,Mama Maria's,Mama Marias,6055 E Lake Mead Blvd C,36.195696,-115.040472,Las Vegas,89156-7801,A,6,Mama Maria's Mama Marias
PR0011944,Subway @ Rancho Alta Mira,Subway @ Rancho Alta Mira,4990 W Craig Rd,36.239006,-115.210604,Las Vegas,89130-2735,A,0,Subway @ Rancho Alta Mira Subway  Rancho Alta Mira
PR0011945,Timbers IV Bar,Timber's Grill/Bar,9180 W Cheyenne Ave,36.218783,-115.295185,Las Vegas,89129-8910,A,6,Timbers IV Bar Timbers IV Bar
PR0011946,Timbers IV - Catering,Timber's Grill/Bar,9180 W Cheyenne Ave,36.218783,-115.295185,Las Vegas,89129-8910,A,0,Timbers IV - Catering Timbers IV  Catering
PR0011947,Green Valley Ranch Buffet Service Station # 3,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,8,Green Valley Ranch Buffet Service Station # 3 Green Valley Ranch Buffet Service Station  3
PR0011948,Green Valley Ranch Buffet Service Station # 4,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,Green Valley Ranch Buffet Service Station # 4 Green Valley Ranch Buffet Service Station  4
PR0011949,GREEN VALLEY RANCH TIDES & TURF DISHROOM,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH TIDES & TURF DISHROOM GREEN VALLEY RANCH TIDES  TURF DISHROOM
PR0011950,GREEN VALLEY RANCH TDR DISHROOM,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH TDR DISHROOM GREEN VALLEY RANCH TDR DISHROOM
PR0011951,Green Valley Ranch Terra Verde Restaurant,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,Green Valley Ranch Terra Verde Restaurant Green Valley Ranch Terra Verde Restaurant
PR0011952,Green Valley Ranch Terra Verde Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,Green Valley Ranch Terra Verde Bar Green Valley Ranch Terra Verde Bar
PR0011953,Green Valley Ranch Terra Verde Pantry / Bread,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,Green Valley Ranch Terra Verde Pantry / Bread Green Valley Ranch Terra Verde Pantry  Bread
PR0011954,Green Valley Ranch Terra Verde Pizza / Saute,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,Green Valley Ranch Terra Verde Pizza / Saute Green Valley Ranch Terra Verde Pizza  Saute
PR0011955,Green Valley Ranch Terra Verde Main Kitchen,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,6,Green Valley Ranch Terra Verde Main Kitchen Green Valley Ranch Terra Verde Main Kitchen
PR0011956,Green Valley Ranch Quinn's Service Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,Green Valley Ranch Quinn's Service Bar Green Valley Ranch Quinns Service Bar
PR0011957,Green Valley Ranch Quinn's Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,Green Valley Ranch Quinn's Bar Green Valley Ranch Quinns Bar
PR0011958,Green Valley Ranch Hot Dog Cart,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,Green Valley Ranch Hot Dog Cart Green Valley Ranch Hot Dog Cart
PR0011959,Green Valley Ranch Lobby Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,8,Green Valley Ranch Lobby Bar Green Valley Ranch Lobby Bar
PR0011960,Green Valley Ranch Lobby Service Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,Green Valley Ranch Lobby Service Bar Green Valley Ranch Lobby Service Bar
PR0011962,GVR - Brazilian BBQ Seasonal,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,O,0,GVR - Brazilian BBQ Seasonal GVR  Brazilian BBQ Seasonal
PR0011963,Green Valley Ranch Ovation - AIHR,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,P,0,Green Valley Ranch Ovation - AIHR Green Valley Ranch Ovation  AIHR
PR0011966,GREEN VALLEY RANCH GARDE MANGER,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH GARDE MANGER GREEN VALLEY RANCH GARDE MANGER
PR0011967,GREEN VALLEY RANCH BUTCHER SHOP,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0215963,-115.0912714,Henderson,89052-2672,A,6,GREEN VALLEY RANCH BUTCHER SHOP GREEN VALLEY RANCH BUTCHER SHOP
PR0011968,GREEN VALLEY RANCH ROOM SERVICE,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,GREEN VALLEY RANCH ROOM SERVICE GREEN VALLEY RANCH ROOM SERVICE
PR0011969,GREEN VALLEY RANCH TDR,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH TDR GREEN VALLEY RANCH TDR
PR0011970,GREEN VALLEY RANCH MAIN KITCHEN BUFFET,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,5,GREEN VALLEY RANCH MAIN KITCHEN BUFFET GREEN VALLEY RANCH MAIN KITCHEN BUFFET
PR0011971,GREEN VALLEY RANCH MAIN KITCHEN BAKERY,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,6,GREEN VALLEY RANCH MAIN KITCHEN BAKERY GREEN VALLEY RANCH MAIN KITCHEN BAKERY
PR0011972,GREEN VALLEY RANCH BUFFET (DISHWASH),GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH BUFFET (DISHWASH) GREEN VALLEY RANCH BUFFET DISHWASH
PR0011973,GREEN VALLEY RANCH MAIN KITCHEN CHINESE,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,9,GREEN VALLEY RANCH MAIN KITCHEN CHINESE GREEN VALLEY RANCH MAIN KITCHEN CHINESE
PR0011974,GREEN VALLEY RANCH BANQUET ESTANCIA PANTRY,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH BANQUET ESTANCIA PANTRY GREEN VALLEY RANCH BANQUET ESTANCIA PANTRY
PR0011975,GREEN VALLEY RANCH SERVICE BAR #1 (BUFFET),GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH SERVICE BAR #1 (BUFFET) GREEN VALLEY RANCH SERVICE BAR 1 BUFFET
PR0011976,Green Valley Ranch Service Bar #2 - VIP,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,Green Valley Ranch Service Bar #2 - VIP Green Valley Ranch Service Bar 2  VIP
PR0011977,Green Valley Ranch Service Bar #3,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,Green Valley Ranch Service Bar #3 Green Valley Ranch Service Bar 3
PR0011978,Green Valley Ranch VIP High Limit Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,Green Valley Ranch VIP High Limit Bar Green Valley Ranch VIP High Limit Bar
PR0011979,Green Valley Ranch Drop Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,5,Green Valley Ranch Drop Bar Green Valley Ranch Drop Bar
PR0011980,Green Valley Ranch Pool Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,6,Green Valley Ranch Pool Bar Green Valley Ranch Pool Bar
PR0011981,Green Valley Ranch Pool Snack Bar,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,Green Valley Ranch Pool Snack Bar Green Valley Ranch Pool Snack Bar
PR0011989,GREEN VALLEY RANCH BUFFET - CHINESE,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,6,GREEN VALLEY RANCH BUFFET - CHINESE GREEN VALLEY RANCH BUFFET  CHINESE
PR0011990,GREEN VALLEY RANCH BUFFET - LATIN,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH BUFFET - LATIN GREEN VALLEY RANCH BUFFET  LATIN
PR0011991,GREEN VALLEY RANCH BUFFET - AMERICAN,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,3,GREEN VALLEY RANCH BUFFET - AMERICAN GREEN VALLEY RANCH BUFFET  AMERICAN
PR0011992,GREEN VALLEY RANCH BUFFET - ITALIAN,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,GREEN VALLEY RANCH BUFFET - ITALIAN GREEN VALLEY RANCH BUFFET  ITALIAN
PR0011993,GREEN VALLEY RANCH BUFFET - MONGOLIAN,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,GREEN VALLEY RANCH BUFFET - MONGOLIAN GREEN VALLEY RANCH BUFFET  MONGOLIAN
PR0011994,GREEN VALLEY RANCH BUFFET - DESSERTS,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,6,GREEN VALLEY RANCH BUFFET - DESSERTS GREEN VALLEY RANCH BUFFET  DESSERTS
PR0011995,GREEN VALLEY RANCH BUFFET - SALAD BAR,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,5,GREEN VALLEY RANCH BUFFET - SALAD BAR GREEN VALLEY RANCH BUFFET  SALAD BAR
PR0011996,GREEN VALLEY RANCH BUFFET - ICE CREAM,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,5,GREEN VALLEY RANCH BUFFET - ICE CREAM GREEN VALLEY RANCH BUFFET  ICE CREAM
PR0012000,GREEN VALLEY RANCH BANQUET HOT LINE,GREEN VALLEY RANCH,2300 Paseo Verde Pkwy,36.0209607,-115.09037,Henderson,89052-2672,A,0,GREEN VALLEY RANCH BANQUET HOT LINE GREEN VALLEY RANCH BANQUET HOT LINE
